name,t,date,p_up,actual_up,n_up
M4A1-S | Atomic Alloy (Field-Tested),35,2026-08-25,1.0,0,10
M4A1-S | Atomic Alloy (Field-Tested),36,2026-08-26,0.7,0,7
M4A1-S | Atomic Alloy (Field-Tested),38,2026-08-28,0.9,0,9
M4A1-S | Atomic Alloy (Field-Tested),39,2026-08-29,0.7,0,7
M4A1-S | Atomic Alloy (Field-Tested),41,2026-08-31,0.9,0,9
M4A1-S | Atomic Alloy (Field-Tested),42,2026-09-03,0.9,0,9
M4A1-S | Atomic Alloy (Field-Tested),44,2026-09-05,0.6,0,6
M4A1-S | Dark Water (Field-Tested),30,2026-08-20,1.0,0,10
M4A1-S | Dark Water (Field-Tested),32,2026-08-22,1.0,1,10
M4A1-S | Dark Water (Field-Tested),33,2026-08-23,1.0,1,10
M4A1-S | Dark Water (Field-Tested),35,2026-08-25,1.0,1,10
M4A1-S | Dark Water (Field-Tested),36,2026-08-26,0.9,1,9
M4A1-S | Dark Water (Field-Tested),38,2026-08-28,0.7,1,7
M4A1-S | Dark Water (Field-Tested),39,2026-08-29,0.9,1,9
M4A1-S | Dark Water (Field-Tested),41,2026-08-31,1.0,1,10
M4A1-S | Dark Water (Field-Tested),42,2026-09-03,0.6,1,6
M4A1-S | Dark Water (Field-Tested),44,2026-09-05,0.4,1,4
M4A1-S | Emphorosaur-S (Minimal Wear),30,2026-08-20,1.0,1,10
M4A1-S | Emphorosaur-S (Minimal Wear),32,2026-08-22,1.0,1,10
M4A1-S | Emphorosaur-S (Minimal Wear),33,2026-08-23,1.0,1,10
M4A1-S | Emphorosaur-S (Minimal Wear),35,2026-08-25,0.8,1,8
M4A1-S | Emphorosaur-S (Minimal Wear),36,2026-08-26,0.8,1,8
M4A1-S | Emphorosaur-S (Minimal Wear),38,2026-08-28,1.0,1,10
M4A1-S | Emphorosaur-S (Minimal Wear),39,2026-08-29,1.0,1,10
M4A1-S | Emphorosaur-S (Minimal Wear),41,2026-08-31,0.6,0,6
M4A1-S | Emphorosaur-S (Minimal Wear),42,2026-09-03,0.3,0,3
M4A1-S | Emphorosaur-S (Minimal Wear),44,2026-09-05,0.3,1,3
M4A1-S | Stratosphere (Field-Tested),30,2026-08-20,0.9,1,9
M4A1-S | Stratosphere (Field-Tested),32,2026-08-22,0.9,0,9
M4A1-S | Stratosphere (Field-Tested),33,2026-08-23,1.0,1,10
M4A1-S | Stratosphere (Field-Tested),35,2026-08-25,0.8,0,8
M4A1-S | Stratosphere (Field-Tested),36,2026-08-26,0.9,1,9
M4A1-S | Stratosphere (Field-Tested),38,2026-08-28,0.5,1,5
M4A1-S | Stratosphere (Field-Tested),39,2026-08-29,0.7,0,7
M4A1-S | Stratosphere (Field-Tested),41,2026-08-31,0.7,0,7
M4A1-S | Stratosphere (Field-Tested),42,2026-09-03,0.6,0,6
M4A1-S | Stratosphere (Field-Tested),44,2026-09-05,0.3,0,3
M4A4 | Desert-Strike (Minimal Wear),30,2026-08-20,1.0,1,10
M4A4 | Desert-Strike (Minimal Wear),32,2026-08-22,0.9,1,9
M4A4 | Desert-Strike (Minimal Wear),33,2026-08-23,1.0,1,10
M4A4 | Desert-Strike (Minimal Wear),35,2026-08-25,1.0,1,10
M4A4 | Desert-Strike (Minimal Wear),36,2026-08-26,0.4,1,4
M4A4 | Desert-Strike (Minimal Wear),38,2026-08-28,0.5,1,5
M4A4 | Desert-Strike (Minimal Wear),39,2026-08-29,0.3,1,3
M4A4 | Desert-Strike (Minimal Wear),41,2026-08-31,0.5,1,5
M4A4 | Desert-Strike (Minimal Wear),42,2026-09-03,0.4,0,4
M4A4 | Desert-Strike (Minimal Wear),44,2026-09-05,0.1,0,1
M4A4 | Faded Zebra (Field-Tested),30,2026-08-20,0.6,1,6
M4A4 | Faded Zebra (Field-Tested),32,2026-08-22,0.3,0,3
M4A4 | Faded Zebra (Field-Tested),33,2026-08-23,0.5,0,5
M4A4 | Faded Zebra (Field-Tested),35,2026-08-25,0.5,0,5
M4A4 | Faded Zebra (Field-Tested),36,2026-08-26,0.1,0,1
M4A4 | Faded Zebra (Field-Tested),38,2026-08-28,0.2,0,2
M4A4 | Faded Zebra (Field-Tested),39,2026-08-29,0.0,0,0
M4A4 | Faded Zebra (Field-Tested),41,2026-08-31,0.0,0,0
M4A4 | Faded Zebra (Field-Tested),42,2026-09-03,0.0,0,0
M4A4 | Faded Zebra (Field-Tested),44,2026-09-05,0.0,0,0
M4A4 | Poly Mag (Factory New),30,2026-08-20,1.0,1,10
M4A4 | Poly Mag (Factory New),32,2026-08-22,0.9,1,9
M4A4 | Poly Mag (Factory New),33,2026-08-23,0.3,0,3
M4A4 | Poly Mag (Factory New),35,2026-08-25,0.7,0,7
M4A4 | Poly Mag (Factory New),36,2026-08-26,0.5,0,5
M4A4 | Poly Mag (Factory New),38,2026-08-28,0.7,0,7
M4A4 | Poly Mag (Factory New),39,2026-08-29,0.5,0,5
M4A4 | Poly Mag (Factory New),41,2026-08-31,0.9,0,9
M4A4 | Poly Mag (Factory New),42,2026-09-03,0.7,0,7
M4A4 | Poly Mag (Factory New),44,2026-09-05,0.7,0,7
M4A4 | 龍王 (Dragon King) (Field-Tested),30,2026-08-20,1.0,0,10
M4A4 | 龍王 (Dragon King) (Field-Tested),32,2026-08-22,1.0,0,10
M4A4 | 龍王 (Dragon King) (Field-Tested),33,2026-08-23,1.0,0,10
M4A4 | 龍王 (Dragon King) (Field-Tested),35,2026-08-25,1.0,0,10
M4A4 | 龍王 (Dragon King) (Field-Tested),36,2026-08-26,1.0,0,10
M4A4 | 龍王 (Dragon King) (Field-Tested),38,2026-08-28,0.7,0,7
M4A4 | 龍王 (Dragon King) (Field-Tested),39,2026-08-29,0.8,0,8
M4A4 | 龍王 (Dragon King) (Field-Tested),41,2026-08-31,1.0,0,10
M4A4 | 龍王 (Dragon King) (Field-Tested),42,2026-09-03,0.8,0,8
M4A4 | 龍王 (Dragon King) (Field-Tested),44,2026-09-05,0.9,0,9
MAC-10 | Amber Fade (Field-Tested),30,2026-08-20,1.0,0,10
MAC-10 | Amber Fade (Field-Tested),32,2026-08-22,1.0,0,10
MAC-10 | Amber Fade (Field-Tested),33,2026-08-23,1.0,0,10
MAC-10 | Amber Fade (Field-Tested),35,2026-08-25,1.0,0,10
MAC-10 | Amber Fade (Field-Tested),36,2026-08-26,0.9,0,9
MAC-10 | Amber Fade (Field-Tested),38,2026-08-28,0.9,0,9
MAC-10 | Amber Fade (Field-Tested),39,2026-08-29,0.9,0,9
MAC-10 | Amber Fade (Field-Tested),41,2026-08-31,1.0,0,10
MAC-10 | Amber Fade (Field-Tested),42,2026-09-03,1.0,0,10
MAC-10 | Amber Fade (Field-Tested),44,2026-09-05,0.9,0,9
MAC-10 | Pipsqueak (Factory New),30,2026-08-20,1.0,0,10
MAC-10 | Pipsqueak (Factory New),32,2026-08-22,1.0,0,10
MAC-10 | Pipsqueak (Factory New),33,2026-08-23,0.9,0,9
MAC-10 | Pipsqueak (Factory New),35,2026-08-25,0.5,1,5
MAC-10 | Pipsqueak (Factory New),36,2026-08-26,0.4,0,4
MAC-10 | Pipsqueak (Factory New),38,2026-08-28,0.9,1,9
MAC-10 | Pipsqueak (Factory New),39,2026-08-29,0.8,1,8
MAC-10 | Pipsqueak (Factory New),41,2026-08-31,0.3,0,3
MAC-10 | Pipsqueak (Factory New),42,2026-09-03,0.1,0,1
MAC-10 | Pipsqueak (Factory New),44,2026-09-05,0.3,0,3
MAG-7 | Firestarter (Minimal Wear),30,2026-08-20,1.0,1,10
MAG-7 | Firestarter (Minimal Wear),32,2026-08-22,0.9,1,9
MAG-7 | Firestarter (Minimal Wear),33,2026-08-23,1.0,1,10
MAG-7 | Firestarter (Minimal Wear),35,2026-08-25,0.7,0,7
MAG-7 | Firestarter (Minimal Wear),36,2026-08-26,0.6,1,6
MAG-7 | Firestarter (Minimal Wear),38,2026-08-28,0.8,1,8
MAG-7 | Firestarter (Minimal Wear),39,2026-08-29,0.7,1,7
MAG-7 | Firestarter (Minimal Wear),41,2026-08-31,0.8,1,8
MAG-7 | Firestarter (Minimal Wear),42,2026-09-03,0.4,0,4
MAG-7 | Firestarter (Minimal Wear),44,2026-09-05,0.2,0,2
MAG-7 | Popdog (Factory New),30,2026-08-20,1.0,0,10
MAG-7 | Popdog (Factory New),32,2026-08-22,1.0,0,10
MAG-7 | Popdog (Factory New),33,2026-08-23,0.7,0,7
MAG-7 | Popdog (Factory New),35,2026-08-25,1.0,0,10
MAG-7 | Popdog (Factory New),36,2026-08-26,1.0,0,10
MAG-7 | Popdog (Factory New),38,2026-08-28,0.8,0,8
MAG-7 | Popdog (Factory New),39,2026-08-29,0.9,1,9
MAG-7 | Popdog (Factory New),41,2026-08-31,0.6,0,6
MAG-7 | Popdog (Factory New),42,2026-09-03,0.8,0,8
MAG-7 | Popdog (Factory New),44,2026-09-05,0.8,0,8
MAG-7 | Seabird (Minimal Wear),30,2026-08-20,1.0,1,10
MAG-7 | Seabird (Minimal Wear),32,2026-08-22,0.6,0,6
MAG-7 | Seabird (Minimal Wear),33,2026-08-23,0.8,0,8
MAG-7 | Seabird (Minimal Wear),35,2026-08-25,0.6,1,6
MAG-7 | Seabird (Minimal Wear),36,2026-08-26,0.6,0,6
MAG-7 | Seabird (Minimal Wear),38,2026-08-28,0.5,0,5
MAG-7 | Seabird (Minimal Wear),39,2026-08-29,0.6,0,6
MAG-7 | Seabird (Minimal Wear),41,2026-08-31,0.3,0,3
MAG-7 | Seabird (Minimal Wear),42,2026-09-03,0.3,0,3
MAG-7 | Seabird (Minimal Wear),44,2026-09-05,0.5,0,5
MP5-SD | Autumn Twilly (Factory New),30,2026-08-20,1.0,1,10
MP5-SD | Autumn Twilly (Factory New),32,2026-08-22,1.0,1,10
MP5-SD | Autumn Twilly (Factory New),33,2026-08-23,0.9,1,9
MP5-SD | Autumn Twilly (Factory New),35,2026-08-25,0.8,1,8
MP5-SD | Autumn Twilly (Factory New),36,2026-08-26,0.7,1,7
MP5-SD | Autumn Twilly (Factory New),38,2026-08-28,0.9,1,9
MP5-SD | Autumn Twilly (Factory New),39,2026-08-29,0.6,1,6
MP5-SD | Autumn Twilly (Factory New),41,2026-08-31,0.2,1,2
MP5-SD | Autumn Twilly (Factory New),42,2026-09-03,0.0,1,0
MP5-SD | Autumn Twilly (Factory New),44,2026-09-05,0.2,1,2
MP7 | Teal Blossom (Factory New),30,2026-08-20,0.7,0,7
MP7 | Teal Blossom (Factory New),32,2026-08-22,0.0,0,0
MP7 | Teal Blossom (Factory New),33,2026-08-23,1.0,1,10
MP7 | Teal Blossom (Factory New),35,2026-08-25,0.0,0,0
MP7 | Teal Blossom (Factory New),36,2026-08-26,0.9,1,9
MP7 | Teal Blossom (Factory New),38,2026-08-28,0.7,0,7
MP7 | Teal Blossom (Factory New),39,2026-08-29,0.6,1,6
MP7 | Teal Blossom (Factory New),41,2026-08-31,0.9,1,9
MP7 | Teal Blossom (Factory New),42,2026-09-03,0.1,0,1
MP7 | Teal Blossom (Factory New),44,2026-09-05,0.7,1,7
MP7 | Whiteout (Field-Tested),30,2026-08-20,1.0,1,10
MP7 | Whiteout (Field-Tested),32,2026-08-22,1.0,1,10
MP7 | Whiteout (Field-Tested),33,2026-08-23,0.8,1,8
MP7 | Whiteout (Field-Tested),35,2026-08-25,0.2,0,2
MP7 | Whiteout (Field-Tested),36,2026-08-26,1.0,0,10
MP7 | Whiteout (Field-Tested),38,2026-08-28,0.5,0,5
MP7 | Whiteout (Field-Tested),39,2026-08-29,0.6,1,6
MP7 | Whiteout (Field-Tested),41,2026-08-31,0.6,0,6
MP7 | Whiteout (Field-Tested),42,2026-09-03,0.6,0,6
MP7 | Whiteout (Field-Tested),44,2026-09-05,0.7,0,7
MP9 | Deadly Poison (Factory New),30,2026-08-20,0.2,0,2
MP9 | Deadly Poison (Factory New),32,2026-08-22,0.3,0,3
MP9 | Deadly Poison (Factory New),33,2026-08-23,0.3,0,3
MP9 | Deadly Poison (Factory New),35,2026-08-25,0.4,0,4
MP9 | Deadly Poison (Factory New),36,2026-08-26,0.5,0,5
MP9 | Deadly Poison (Factory New),38,2026-08-28,0.8,0,8
MP9 | Deadly Poison (Factory New),39,2026-08-29,0.3,0,3
MP9 | Deadly Poison (Factory New),41,2026-08-31,0.7,0,7
MP9 | Deadly Poison (Factory New),42,2026-09-03,0.7,0,7
MP9 | Deadly Poison (Factory New),44,2026-09-05,0.2,0,2
MP9 | Goo (Minimal Wear),30,2026-08-20,1.0,1,10
MP9 | Goo (Minimal Wear),32,2026-08-22,0.0,0,0
MP9 | Goo (Minimal Wear),33,2026-08-23,0.4,0,4
MP9 | Goo (Minimal Wear),35,2026-08-25,0.6,1,6
MP9 | Goo (Minimal Wear),36,2026-08-26,0.8,0,8
MP9 | Goo (Minimal Wear),38,2026-08-28,0.9,1,9
MP9 | Goo (Minimal Wear),39,2026-08-29,0.5,0,5
MP9 | Goo (Minimal Wear),41,2026-08-31,0.8,0,8
MP9 | Goo (Minimal Wear),42,2026-09-03,0.2,0,2
MP9 | Goo (Minimal Wear),44,2026-09-05,0.0,0,0
MP9 | Pandora's Box (Factory New),30,2026-08-20,1.0,0,10
MP9 | Pandora's Box (Factory New),32,2026-08-22,0.9,0,9
MP9 | Pandora's Box (Factory New),33,2026-08-23,0.2,0,2
MP9 | Pandora's Box (Factory New),35,2026-08-25,0.8,0,8
MP9 | Pandora's Box (Factory New),36,2026-08-26,0.8,0,8
MP9 | Pandora's Box (Factory New),38,2026-08-28,0.7,0,7
MP9 | Pandora's Box (Factory New),39,2026-08-29,0.8,0,8
MP9 | Pandora's Box (Factory New),41,2026-08-31,0.8,0,8
MP9 | Pandora's Box (Factory New),42,2026-09-03,1.0,0,10
MP9 | Pandora's Box (Factory New),44,2026-09-05,0.5,0,5
Nova | Graphite (Factory New),30,2026-08-20,1.0,0,10
Nova | Graphite (Factory New),32,2026-08-22,0.9,0,9
Nova | Graphite (Factory New),33,2026-08-23,0.7,0,7
Nova | Graphite (Factory New),35,2026-08-25,0.7,0,7
Nova | Graphite (Factory New),36,2026-08-26,1.0,0,10
Nova | Graphite (Factory New),38,2026-08-28,0.7,0,7
Nova | Graphite (Factory New),39,2026-08-29,1.0,0,10
Nova | Graphite (Factory New),41,2026-08-31,0.6,0,6
Nova | Graphite (Factory New),42,2026-09-03,0.7,0,7
Nova | Graphite (Factory New),44,2026-09-05,0.8,0,8
Nova | Rising Sun (Minimal Wear),30,2026-08-20,0.9,0,9
Nova | Rising Sun (Minimal Wear),32,2026-08-22,0.7,0,7
Nova | Rising Sun (Minimal Wear),33,2026-08-23,0.8,0,8
Nova | Rising Sun (Minimal Wear),35,2026-08-25,0.8,0,8
Nova | Rising Sun (Minimal Wear),36,2026-08-26,0.5,0,5
Nova | Rising Sun (Minimal Wear),38,2026-08-28,0.5,0,5
Nova | Rising Sun (Minimal Wear),39,2026-08-29,0.2,0,2
Nova | Rising Sun (Minimal Wear),41,2026-08-31,0.4,0,4
Nova | Rising Sun (Minimal Wear),42,2026-09-03,0.6,0,6
Nova | Rising Sun (Minimal Wear),44,2026-09-05,0.4,0,4
P2000 | Chainmail (Factory New),30,2026-08-20,0.8,0,8
P2000 | Chainmail (Factory New),32,2026-08-22,0.8,0,8
P2000 | Chainmail (Factory New),33,2026-08-23,0.5,0,5
P2000 | Chainmail (Factory New),35,2026-08-25,0.6,0,6
P2000 | Chainmail (Factory New),36,2026-08-26,0.5,0,5
P2000 | Chainmail (Factory New),38,2026-08-28,0.4,0,4
P2000 | Chainmail (Factory New),39,2026-08-29,0.4,0,4
P2000 | Chainmail (Factory New),41,2026-08-31,0.7,1,7
P2000 | Chainmail (Factory New),42,2026-09-03,0.7,1,7
P2000 | Chainmail (Factory New),44,2026-09-05,0.5,1,5
P2000 | Wicked Sick (Field-Tested),30,2026-08-20,1.0,1,10
P2000 | Wicked Sick (Field-Tested),32,2026-08-22,1.0,1,10
P2000 | Wicked Sick (Field-Tested),33,2026-08-23,0.9,1,9
P2000 | Wicked Sick (Field-Tested),35,2026-08-25,0.8,1,8
P2000 | Wicked Sick (Field-Tested),36,2026-08-26,0.7,1,7
P2000 | Wicked Sick (Field-Tested),38,2026-08-28,0.8,1,8
P2000 | Wicked Sick (Field-Tested),39,2026-08-29,1.0,1,10
P2000 | Wicked Sick (Field-Tested),41,2026-08-31,0.8,0,8
P2000 | Wicked Sick (Field-Tested),42,2026-09-03,0.0,0,0
P2000 | Wicked Sick (Field-Tested),44,2026-09-05,0.0,0,0
