date,name,hash_name,score,tag,entry,r7,r14,r30,sig_稀缺,sig_买盘/求购,sig_溢价,sig_流动性
2026-09-13,穿肠刀（★） | 渐变大理石 (略有磨损),★ Gut Knife | Marble Fade (Minimal Wear),36.0,buff,1009.0,0.0,,,False,True,True,True
2026-09-13,弯刀（★ StatTrak™） | 屠夫 (崭新出厂),★ StatTrak™ Falchion Knife | Slaughter (Factory New),36.0,buff,1935.0,-11.14,,,False,True,True,True
2026-09-13,SSG 08 | 玛雅之梦 (崭新出厂),SSG 08 | Mayan Dreams (Factory New),36.0,buff,444.0,-5.86,,,False,False,True,True
2026-09-13,穿肠刀（★ StatTrak™） | 自由之手 (久经沙场),★ StatTrak™ Gut Knife | Freehand (Field-Tested),35.8,buff,420.99,-0.24,,,False,True,True,True
2026-09-13,2018年波士顿锦标赛竞争组（闪亮/全息）（含 Flash Gaming）,Boston 2018 Minor Challengers with Flash Gaming (Holo-Foil),35.7,buff,194.0,-2.58,,,True,False,True,True
2026-09-13,新星 | 幽灵迷彩 (崭新出厂),Nova | Ghost Camo (Factory New),35.5,buff,21.67,-7.78,,,True,False,True,True
2026-09-13,新星 | 兴风作浪 (略有磨损),Nova | Tempest (Minimal Wear),33.4,buff,28.98,-0.1,,,True,True,True,True
2026-09-13,格洛克18型 | 黄铜 (久经沙场),Glock-18 | Brass (Field-Tested),32.1,buff,170.0,-5.47,,,True,False,True,True
2026-09-13,猎杀者匕首（★ StatTrak™） | 深红之网 (久经沙场),★ StatTrak™ Huntsman Knife | Crimson Web (Field-Tested),31.6,buff,1017.0,-3.44,,,False,True,True,True
2026-09-13,2014年 ESL One 科隆锦标赛挑战组,ESL One Cologne 2014 Challengers,31.1,buff,378.04,-2.93,,,True,True,True,True
2026-09-13,海豹短刀（★ StatTrak™） | 蓝钢 (久经沙场),★ StatTrak™ Classic Knife | Blue Steel (Field-Tested),29.9,buff,949.96,-15.42,,,True,False,True,True
2026-09-13,USP消音版 | 眩流 (略有磨损),USP-S | Spiral Glitch (Minimal Wear),27.9,eco,257.0,8.95,,,True,True,True,False
2026-09-13,AUG | 星点天青 (略有磨损),AUG | Lapis Lazuli (Minimal Wear),27.9,eco,38.99,1.17,,,True,True,True,False
2026-09-13,CZ75自动型 | 液压 (崭新出厂),CZ75-Auto | Hydraulics (Factory New),27.7,eco,62.57,-0.83,,,True,True,True,False
2026-09-13,新星 | 樱花之绚烂 (久经沙场),Nova | Bloomstick (Field-Tested),27.6,buff,64.79,6.5,,,True,True,True,True
2026-09-14,Tec-9 | 黄铜 (久经沙场),Tec-9 | Brass (Field-Tested),56.3,buff,24.35,-2.16,,,True,False,True,True
2026-09-14,M4A4 | 渐变斑纹 (久经沙场),M4A4 | Faded Zebra (Field-Tested),53.6,buff,46.41,-5.57,,,True,False,True,True
2026-09-14,2018年波士顿锦标赛竞争组（闪亮/全息）（含 Flash Gaming）,Boston 2018 Minor Challengers with Flash Gaming (Holo-Foil),38.8,buff,188.0,0.53,,,True,False,True,True
2026-09-14,SSG 08 | 热带风暴 (崭新出厂),SSG 08 | Tropical Storm (Factory New),36.1,buff,461.0,3.11,,,False,True,True,True
2026-09-14,截短霰弹枪 | 至高皮革 (略有磨损),Sawed-Off | First Class (Minimal Wear),36.1,buff,201.0,56.22,,,False,True,True,True
2026-09-14,弯刀（★ StatTrak™） | 狩猎网格 (久经沙场),★ StatTrak™ Falchion Knife | Safari Mesh (Field-Tested),36.1,buff,417.0,2.04,,,False,True,True,True
2026-09-14,穿肠刀（★ StatTrak™） | 传说 (久经沙场),★ StatTrak™ Gut Knife | Lore (Field-Tested),36.1,buff,631.99,-6.09,,,False,True,True,True
2026-09-14,P90 | 星辰巨蟒 (略有磨损),P90 | Astral Jörmungandr (Minimal Wear),36.1,buff,2111.0,-10.09,,,False,True,True,True
2026-09-14,SCAR-20 | 棕榈色 (崭新出厂),SCAR-20 | Palm (Factory New),36.0,buff,398.0,0.0,,,False,True,True,True
2026-09-14,SSG 08 | 玛雅之梦 (崭新出厂),SSG 08 | Mayan Dreams (Factory New),36.0,buff,444.0,-5.86,,,False,False,True,True
2026-09-14,PP-野牛 | 外表生锈 (崭新出厂),PP-Bizon | Rust Coat (Factory New),36.0,buff,236.0,-11.44,,,False,False,True,True
2026-09-14,骷髅匕首（★ StatTrak™） | 渐变大理石 (略有磨损),★ StatTrak™ Skeleton Knife | Marble Fade (Minimal Wear),36.0,buff,3693.0,9.45,,,False,False,True,True
2026-09-14,求生匕首（★） | 渐变大理石 (略有磨损),★ Survival Knife | Marble Fade (Minimal Wear),36.0,buff,1025.99,-0.49,,,False,True,True,True
2026-09-14,穿肠刀（★） | 渐变大理石 (略有磨损),★ Gut Knife | Marble Fade (Minimal Wear),36.0,buff,1009.0,0.0,,,False,True,True,True
2026-09-14,弯刀（★ StatTrak™） | 屠夫 (崭新出厂),★ StatTrak™ Falchion Knife | Slaughter (Factory New),36.0,buff,1919.0,-10.4,,,False,True,True,True
2026-09-14,穿肠刀（★ StatTrak™） | 噩梦之夜 (久经沙场),★ StatTrak™ Gut Knife | Night (Field-Tested),36.0,buff,418.5,0.0,,,False,True,True,True
2026-09-14,FN57 | 日式荧光涂装 (略有磨损),Five-SeveN | Neon Kimono (Minimal Wear),36.0,buff,3340.0,4.07,,,False,True,True,True
2026-09-14,鲍伊猎刀（★） | 渐变之色 (略有磨损),★ Bowie Knife | Fade (Minimal Wear),36.0,buff,1557.0,2.95,,,False,True,True,True
2026-09-14,锯齿爪刀（★ StatTrak™） | 渐变大理石 (略有磨损),★ StatTrak™ Talon Knife | Marble Fade (Minimal Wear),36.0,buff,4408.0,0.0,,,False,True,True,True
2026-09-14,SG 553 | 蛊惑之色 (崭新出厂),SG 553 | Hypnotic (Factory New),35.9,buff,339.86,5.86,,,True,True,True,True
2026-09-14,穿肠刀（★ StatTrak™） | 自由之手 (久经沙场),★ StatTrak™ Gut Knife | Freehand (Field-Tested),33.3,buff,429.99,-2.33,,,False,True,True,True
2026-09-14,弯刀（★ StatTrak™） | 森林 DDPAT (久经沙场),★ StatTrak™ Falchion Knife | Forest DDPAT (Field-Tested),32.5,buff,432.5,1.97,,,False,True,True,True
2026-09-14,猎杀者匕首（★ StatTrak™） | 深红之网 (久经沙场),★ StatTrak™ Huntsman Knife | Crimson Web (Field-Tested),31.6,buff,1017.0,-3.44,,,False,True,True,True
2026-09-14,双持贝瑞塔 | 翡翠色调 (略有磨损),Dual Berettas | Emerald (Minimal Wear),31.5,buff,363.0,4.27,,,False,True,True,True
2026-09-14,P250 | 孟加拉猛虎 (略有磨损),P250 | Bengal Tiger (Minimal Wear),30.8,buff,102.0,2.45,,,True,True,True,True
2026-09-14,SSG 08 | 海滨印花 (略有磨损),SSG 08 | Sea Calico (Minimal Wear),30.0,buff,2027.0,35.62,,,False,True,True,True
2026-09-14,格洛克18型 | 黄铜 (久经沙场),Glock-18 | Brass (Field-Tested),29.2,buff,168.0,-4.35,,,True,False,True,True
2026-09-14,P250 | 暮色森林 (崭新出厂),P250 | Forest Night (Factory New),29.1,buff,103.0,-15.19,,,True,True,True,True
2026-09-14,双持贝瑞塔 | 灾难 (久经沙场),Dual Berettas | Dezastre (Field-Tested),28.4,buff,25.63,9.86,,,True,False,True,True
2026-09-14,血猎手套（★） | 染铜 (略有磨损),★ Bloodhound Gloves | Bronzed (Minimal Wear),28.1,buff,1486.42,2.93,,,True,True,True,True
2026-09-16,M249 | 暴雪大理石纹 (久经沙场),M249 | Blizzard Marbleized (Field-Tested),48.0,buff,109.0,0.92,,,False,True,True,False
2026-09-16,MAG-7 | 棱彩阶梯 (久经沙场),MAG-7 | Prism Terrace (Field-Tested),48.0,buff,174.0,-5.17,,,False,True,True,False
2026-09-16,UMP-45 | 辐射警告 (久经沙场),UMP-45 | Fallout Warning (Field-Tested),48.0,buff,53.44,-4.43,,,True,False,True,False
2026-09-16,SCAR-20 | 棕榈色 (久经沙场),SCAR-20 | Palm (Field-Tested),48.0,buff,62.17,-9.73,,,False,True,True,False
2026-09-16,鲍伊猎刀（★ StatTrak™） | 都市伪装 (久经沙场),★ StatTrak™ Bowie Knife | Urban Masked (Field-Tested),48.0,buff,442.99,-2.89,,,False,True,True,False
2026-09-16,求生匕首（★ StatTrak™） | 表面淬火 (久经沙场),★ StatTrak™ Survival Knife | Case Hardened (Field-Tested),48.0,buff,792.0,-5.43,,,False,True,True,False
2026-09-16,双持贝瑞塔 | 报应 (久经沙场),Dual Berettas | Retribution (Field-Tested),48.0,buff,22.5,-2.68,,,False,True,True,False
2026-09-16,新星 | 森林之叶 (略有磨损),Nova | Forest Leaves (Minimal Wear),48.0,buff,60.79,3.55,,,False,True,True,False
2026-09-16,折叠刀（★ StatTrak™） | 传说 (崭新出厂),★ StatTrak™ Flip Knife | Lore (Factory New),48.0,buff,2661.0,-0.0,,,False,True,True,False
2026-09-16,P250 | 狂野飞溅 (久经沙场),P250 | Splash (Field-Tested),48.0,buff,133.0,0.0,,,False,True,True,False
2026-09-16,折刀（★ StatTrak™） | 狩猎网格 (略有磨损),★ StatTrak™ Navaja Knife | Safari Mesh (Minimal Wear),48.0,buff,402.0,-1.62,,,False,True,True,False
2026-09-16,XM1014 | 红色皮革 (久经沙场),XM1014 | Red Leather (Field-Tested),48.0,buff,280.0,-0.24,,,False,True,True,False
2026-09-16,折刀（★ StatTrak™） | 表面淬火 (久经沙场),★ StatTrak™ Navaja Knife | Case Hardened (Field-Tested),48.0,buff,731.0,3.9,,,False,True,True,False
2026-09-16,MAC-10 | 都市 DDPAT (崭新出厂),MAC-10 | Urban DDPAT (Factory New),48.0,buff,221.0,0.9,,,False,False,True,False
2026-09-16,折刀（★ StatTrak™） | 森林 DDPAT (久经沙场),★ StatTrak™ Navaja Knife | Forest DDPAT (Field-Tested),48.0,buff,301.0,-1.33,,,False,True,True,False
2026-09-16,SSG 08 | 橙黄镂刻 (崭新出厂),SSG 08 | Orange Filigree (Factory New),48.0,buff,184.0,10.33,,,False,True,True,False
2026-09-16,加利尔AR | 冬之森林 (久经沙场),Galil AR | Winter Forest (Field-Tested),48.0,buff,102.0,20.26,,,False,True,True,False
2026-09-16,法玛斯 | 死亡之舞 (久经沙场),FAMAS | Macabre (Field-Tested),48.0,buff,22.97,-0.46,,,True,False,True,False
2026-09-16,穿肠刀（★ StatTrak™） | 枯焦之色 (久经沙场),★ StatTrak™ Gut Knife | Scorched (Field-Tested),48.0,buff,447.0,-0.28,,,False,True,True,False
2026-09-16,鲍伊猎刀（★ StatTrak™） | 森林 DDPAT (久经沙场),★ StatTrak™ Bowie Knife | Forest DDPAT (Field-Tested),48.0,buff,446.0,-0.45,,,False,True,True,False
2026-09-16,2015年 ESL One 卡托维兹锦标赛挑战组（全息/闪亮）,ESL One Katowice 2015 Challengers (Holo-Foil),48.0,buff,2661.0,-5.98,,,False,True,True,False
2026-09-16,新星 | 石墨黑 (略有磨损),Nova | Graphite (Minimal Wear),48.0,buff,60.2,-6.33,,,False,True,True,False
2026-09-16,驾驶手套（★） | 墨绿色调 (崭新出厂),★ Driver Gloves | Racing Green (Factory New),48.0,buff,1156.0,6.83,,,False,True,True,False
2026-09-16,截短霰弹枪 | 橙黄 DDPAT (略有磨损),Sawed-Off | Orange DDPAT (Minimal Wear),48.0,buff,115.0,21.74,,,False,True,True,False
2026-09-16,PP-野牛 | 碳素纤维 (略有磨损),PP-Bizon | Carbon Fiber (Minimal Wear),48.0,buff,29.19,7.59,,,True,False,True,False
2026-09-16,猎杀者匕首（★ StatTrak™） | 黑色层压板 (崭新出厂),★ StatTrak™ Huntsman Knife | Black Laminate (Factory New),48.0,buff,1165.0,0.0,,,False,False,True,False
2026-09-16,XM1014 | 辐射警告 (崭新出厂),XM1014 | Fallout Warning (Factory New),48.0,buff,496.0,-6.05,,,False,False,True,False
2026-09-16,求生匕首（★ StatTrak™） | 屠夫 (久经沙场),★ StatTrak™ Survival Knife | Slaughter (Field-Tested),48.0,buff,807.0,15.12,,,False,True,True,False
2026-09-16,SG 553 | 辐射警告 (久经沙场),SG 553 | Fallout Warning (Field-Tested),48.0,buff,23.38,2.22,,,True,False,True,False
2026-09-16,弯刀（★ StatTrak™） | 致命紫罗兰 (久经沙场),★ StatTrak™ Falchion Knife | Ultraviolet (Field-Tested),48.0,buff,556.83,-1.5,,,False,True,True,False
2026-09-17,FN57 | 狂野丛林 (崭新出厂),Five-SeveN | Jungle (Factory New),63.4,eco,326.0,0.46,,,True,True,True,False
2026-09-17,熊刀（★ StatTrak™） | 大马士革钢 (久经沙场),★ StatTrak™ Ursus Knife | Damascus Steel (Field-Tested),62.3,eco,526.75,2.6,,,True,True,True,False
2026-09-17,穿肠刀（★） | 渐变大理石 (略有磨损),★ Gut Knife | Marble Fade (Minimal Wear),61.7,eco,1009.0,0.0,,,True,True,True,False
2026-09-17,MP9 | 气密 (久经沙场),MP9 | Airlock (Field-Tested),61.3,eco,82.07,-2.42,,,False,True,True,False
2026-09-17,内格夫 | 加州迷彩 (久经沙场),Negev | CaliCamo (Field-Tested),61.2,eco,85.07,3.49,,,True,True,True,False
2026-09-17,UMP-45 | 野蛮剑齿虎 (略有磨损),UMP-45 | Primal Saber (Minimal Wear),60.9,eco,85.04,5.66,,,False,True,True,False
2026-09-17,P2000 | 至尊威龙 (久经沙场),P2000 | Imperial Dragon (Field-Tested),60.9,eco,82.49,-1.33,,,False,True,True,False
2026-09-17,格洛克18型 | 巅峰状态 (略有磨损),Glock-18 | Fully Tuned (Minimal Wear),60.8,eco,615.56,0.72,,,False,True,True,False
2026-09-17,新星 | 玩具士兵 (崭新出厂),Nova | Toy Soldier (Factory New),60.4,eco,77.85,-0.92,,,False,True,True,False
2026-09-17,格洛克18型 | 铁之作 (略有磨损),Glock-18 | Ironwork (Minimal Wear),60.2,eco,31.17,-4.06,,,False,True,True,False
2026-09-17,MP7 | 七彩斑斓 (略有磨损),MP7 | Neon Ply (Minimal Wear),60.0,eco,27.07,3.8,,,True,True,True,False
2026-09-17,SSG 08 | 血染风采 (久经沙场),SSG 08 | Red Stone (Field-Tested),59.8,eco,34.4,8.2,,,False,True,True,False
2026-09-17,截短霰弹枪 | 荒野公主 (久经沙场),Sawed-Off | Wasteland Princess (Field-Tested),59.5,eco,205.0,-2.39,,,False,True,True,False
2026-09-17,PP-野牛 | 买定离手 (久经沙场),PP-Bizon | High Roller (Field-Tested),59.4,eco,71.01,-1.68,,,False,True,True,False
2026-09-17,AUG | 席德.米德 (久经沙场),AUG | Syd Mead (Field-Tested),59.3,eco,82.21,-4.08,,,False,True,True,False
2026-09-17,弯刀（★ StatTrak™） | 传说 (崭新出厂),★ StatTrak™ Falchion Knife | Lore (Factory New),59.3,eco,1213.5,0.0,,,True,True,True,False
2026-09-17,P250 | 金缮 (崭新出厂),P250 | Kintsugi (Factory New),59.2,eco,124.0,1.9,,,False,True,True,False
2026-09-17,沙漠之鹰 | 东方之谜 (略有磨损),Desert Eagle | Eastern Enigma (Minimal Wear),59.2,eco,202.0,-0.12,,,False,True,True,False
2026-09-17,P250 | 金缮 (久经沙场),P250 | Kintsugi (Field-Tested),59.0,eco,32.77,1.28,,,False,True,True,False
2026-09-17,P90 | 美杜莎之视 (久经沙场),P90 | Deathgaze (Field-Tested),59.0,eco,32.96,0.05,,,False,True,True,False
2026-09-17,Tec-9 | 剪纸 (略有磨损),Tec-9 | Cut Out (Minimal Wear),59.0,eco,47.78,1.0,,,True,True,True,False
2026-09-17,SSG 08 | 巨铁 (久经沙场),SSG 08 | Big Iron (Field-Tested),58.9,eco,57.51,-0.19,,,False,True,True,False
2026-09-17,P2000 | 至尊威龙 (略有磨损),P2000 | Imperial Dragon (Minimal Wear),58.8,eco,83.05,-1.26,,,False,True,True,False
2026-09-17,AWP | 后翼弃兵 (略有磨损),AWP | Queen's Gambit (Minimal Wear),58.8,eco,617.99,0.32,,,False,True,True,False
2026-09-17,MP9 | 气密 (略有磨损),MP9 | Airlock (Minimal Wear),58.7,eco,83.95,3.17,,,False,True,True,False
2026-09-17,AWP | 无上之焰 (崭新出厂),AWP | Sovereign Flame (Factory New),58.7,eco,3018.0,-2.95,,,True,True,True,False
2026-09-17,格洛克18型 | 幽灵协议 (崭新出厂),Glock-18 | Ghost Protocol (Factory New),58.7,eco,3555.55,-1.84,,,True,True,True,False
2026-09-17,MP9 | 爆裂食物链 (略有磨损),MP9 | Food Chain (Minimal Wear),58.7,eco,40.0,4.33,,,False,True,True,False
2026-09-17,P90 | 浅坟 (久经沙场),P90 | Shallow Grave (Field-Tested),58.6,eco,205.0,-3.4,,,False,True,True,False
2026-09-17,MP9 | 落日 (久经沙场),MP9 | Setting Sun (Field-Tested),58.6,eco,85.5,2.96,,,True,True,True,False
